URL_NUM,URL_NAME,NLP_READING_TIME_IN_MINS_212WPM,BSOUP_NUMWORDS,NLP_NUMWORDS,META_YEARS_SINCE_FIRST_PUBLISHED,META_YEARS_SINCE_LAST_MODIFIED,NLP_FIRST_PUBLISHED_DATETIME,META_FIRST_PUBLISHED_DATE,META_LAST_MODIFIED_DATETIME,NLP_KEYWORDS,TITLE_TAG_VALUE,META_DESCRIPTION
url1189,https://www.vegrecipesofindia.com/nolen-gurer-payesh-recipe/,6.0,1240,1277,2.019,0.26,2017-11-12T19:55:46,2017-11-12T19:55:46,2019-08-16T23:08:21,recipe - palm - payesh - nolen - milk - rice - bengali - add - grains - jaggery - gurer,nolen gurer payesh recipe | bengali rice payesh recipe,nolen gurer payesh recipe with step by step pics. nolen gurer payesh is a delicious rice kheer or rice pudding made with date palm jaggery.
url1190,https://www.vegrecipesofindia.com/noodles-recipes/,3.8,815,797,1.989,0.26,2017-11-23T20:05:08,2017-11-23T20:05:08,2019-08-16T22:52:13,recipe - soup - spicy - noodle - veggies - rice - collection - veg - fried - 12 - chinese - noodles - recipes,chinese noodles recipes | collection of 12 veg chinese noodles recipes,"collection of 12 tasty veg chinese noodles recipes. the chinese noodles recipes shared are all vegetarian noodles recipes & includes main course, soups & snacks. in any chinese noodle recipe, the noodles can be used two ways. one is boiled noodles and the second is fried noodles. i have shared both boiling and frying noodles perfectly in separate detailed step by step post."
url1191,https://www.vegrecipesofindia.com/north-indian-breakfast-recipes/,4.4,1071,929,2.564,0.26,2017-04-27T20:31:45,2017-04-27T20:31:45,2019-08-16T22:52:28,recipe - popular - aloo - parathas - best - bhurji - paratha - indian - north - breakfast - india - recipes,"top 10 north indian breakfast recipes, best north indian recipes",top 10 north indian breakfast recipes - breakfast is the most important meal of our day. so its best to have a filling and healthy breakfast.
url1192,https://www.vegrecipesofindia.com/north-indian-recipes/,5.6,1270,1188,3.301,0.26,2016-08-01T12:45:40,2016-08-01T12:45:40,2019-08-16T22:52:52,recipe - dal - popular - delicious - collection - indian - 30 - paneer - north - aloo - masala - recipes,north indian recipes | collection of 30 delicious north indian recipes,collection of 30 delicious restaurant style veg recipes from blog. who doesn’t like restaurant food at home. when you are in a mood to have restaurant style food at home.
url1193,https://www.vegrecipesofindia.com/oatmeal-cookies-recipe/,3.6,1365,757,1.975,0.151,2017-11-28T22:14:29,2017-11-28T22:14:29,2019-09-25T19:08:14,recipe - texture - oatmeal - flour - add - oven - butter - cookies - oats - cookie - dough,oatmeal cookies recipe | oatmeal raisin cookies | oatmeal cookie,"oatmeal cookies recipe with stepwise photos. super simple recipe of making best oatmeal cookies which give crisp, crunchy and chewy cookies. these oatmeal raisin cookies are on the healthier side as they are made with whole wheat flour, rolled oats and unrefined cane sugar."
url1194,https://www.vegrecipesofindia.com/oats-chilla-recipe-oats-cheela/,5.7,1181,1218,3.452,0.26,2016-06-07T21:48:40,2016-06-07T21:48:40,2019-08-16T23:08:45,recipe - batter - oats - tawa - besan - cup - oil - ½ - cheela - healthy - chilla,oats chilla recipe | healthy besan oats cheela recipe | oats recipes,"oats chilla recipe with step by step photos. quick, easy and healthy oats cheela recipe that takes less than 30 minutes to make. oats cheela are soft and has the taste of oats in it"
url1195,https://www.vegrecipesofindia.com/oats-chivda-recipe/,6.6,1363,1397,3.088,0.26,2016-10-18T16:45:15,2016-10-18T16:45:15,2019-08-16T23:08:35,recipe - drain - chiwda - chivda - remove - add - fried - oil - plate - oats - till - fry,"fried oats chiwda recipe, how to make fried oats chivda","oats chivda recipe with step by step photos. oats chivda is a quick, delicious snack made from quick cooking oats, nuts, chilies, spices."
url1196,https://www.vegrecipesofindia.com/oats-dosa-recipe/,4.8,1743,1028,4.548,0.011,2015-05-04T21:36:39,2015-05-04T21:36:39,2019-11-15T14:49:45,batter - water - cup - add - dosa - oats - pan - curd - dosas - crisp,Oats Dosa,"Oats Dosa Recipe with step by step photos. these quick and instant oats dosa are crisp, lacy and healthy. no fermentation is needed for dosa. these oats dosas taste very good with coconut chutney or sambar or even idli-dosa podi. i served them with coconut chutney."
url1197,https://www.vegrecipesofindia.com/oats-fruits-smoothie-recipe/,2.8,593,587,4.679,0.26,2015-03-17T22:43:54,2015-03-17T22:43:54,2019-08-16T23:08:58,recipe - quick - milk - mix - cup - add - fruits - oats - smoothie - sugar,"oats smoothie recipe, how to make oats smoothie recipe with fruits","oats smoothie recipe with step by step photos - quick, healthy and tasty smoothie made with fresh fruits, milk and oats. in this oats smoothie recipe i have used fruits like mango, bananas and sapota (chikoo). you can also use fruits like berries, papaya, apple, figs. avoid using citrus fruits and melons."
url1198,https://www.vegrecipesofindia.com/oats-halwa-recipe/,4.5,914,946,3.115,0.26,2016-10-08T12:30:02,2016-10-08T12:30:02,2019-08-16T22:52:43,recipe - stir - milk - mawa - halwa - cup - add - minutes - oats - fruits,"oats halwa recipe, how to make oats halwa","oats halwa recipe with step by step photos. a delicious, quick oats halwa recipe made in less than twenty mins. you can use rolled oats."
url1199,https://www.vegrecipesofindia.com/oats-idli-recipe-oats-recipes/,3.5,1462,745,4.496,0.008,2015-05-23T00:07:58,2015-05-23T00:07:58,2019-11-16T00:30:53,batter - stir - oats - seeds - ½ - add - chopped - tsp - idli - idlis,Oats Idli,"Oats Idli Recipe with stepwise photos. These are healthy, tasty and instant oats idli made with oats, curd, semolina, herbs and spices."
url1200,https://www.vegrecipesofindia.com/oats-kheer-recipe/,3.8,760,801,3.118,0.26,2016-10-07T20:42:26,2016-10-07T20:42:26,2019-08-16T23:08:36,recipe - dry - add - cup - chopped - saffron - oats - fruits - sugar - kheer,"oats kheer recipe, how to make oats kheer recipe","oats kheer recipe with step by step photos. delicious oats kheer made with quick cooking oats or rolled oats, milk, ghee and dry fruits."
url1201,https://www.vegrecipesofindia.com/oats-khichdi-recipe/,2.3,926,488,2.556,0.156,2017-04-30T19:38:56,2017-04-30T19:38:56,2019-09-23T20:37:00,recipe - teaspoon - veggies - cup - add - chopped - khichdi - ⅓ - saute - oats,"oats khichdi recipe, how to make oats khichdi","oats khichdi recipe with step by step photos - delicious and healthy one pot oats khichdi recipe made with oats, mix vegetable and moong dal."
url1202,https://www.vegrecipesofindia.com/oats-porridge-recipe/,4.9,1000,1033,4.515,0.26,2015-05-16T22:26:06,2015-05-16T22:26:06,2019-08-16T23:08:55,recipe - milk - quick - cup - add - fruits - oats - sugar - room - porridge,"oats porridge recipe, how to make oats porridge",oats porridge recipe with step by step pics. quick oats porridge with quick cooking oats. this oats porridge can be served to kids as well as adults
url1203,https://www.vegrecipesofindia.com/oats-recipes/,3.8,825,796,3.0,0.26,2016-11-19T21:47:09,2016-11-19T21:47:09,2019-08-16T23:08:34,recipe - cooking - snack - oatmeal - quick - easy - 14 - collection - healthy - fruits - oats - smoothie - breakfast - rava - recipes,oats recipes | 14 oatmeal recipes | easy oats recipes for breakfast or snack,"oats recipes - collection of 14 delicious oats recipes. there are many healthy recipes one can prepare with oats like oats idli, oats dosa."
url1204,https://www.vegrecipesofindia.com/oats-upma-recipe/,2.6,1059,545,4.603,0.011,2015-04-14T01:02:55,2015-04-14T01:02:55,2019-11-15T14:33:27,stir - finely - cup - add - chopped - saute - tsp - oats - upma - till,Oats Upma,"Oats Upma Recipe with step by step pics. This is an easy, healthy & delicious oats upma made with quick cooking oats & mixed veggies."
url1205,https://www.vegrecipesofindia.com/oats-uttapam-recipe/,6.3,1291,1337,3.405,0.26,2016-06-24T22:44:16,2016-06-24T22:44:16,2019-08-16T23:08:43,recipe - batter - water - veggies - mix - cup - add - besan - oats - uttapam,"oats uttapam recipe, how to make oats uttapam","oats uttapam recipe made easy with step by step photos. healthy, easy and an instant recipe of uttapam made with oats. veggie oats uttapam."
url1206,https://www.vegrecipesofindia.com/okra-idli-recipe-bhindi-idli/,7.6,1562,1608,3.97,0.26,2015-12-01T18:24:52,2015-12-01T18:24:52,2019-08-16T23:08:48,recipe - water - batter - dal - rice - add - grind - idli - urad - idlis - okra - bhindi,"okra idli recipe, how to make bhindi idli recipe","okra idli or bhindi idli recipe with step by step photos - soft, fluffy, delicious idli recipe prepared using bhindi/okra. try making bhindi/okra dosa with the same batter."
url1207,https://www.vegrecipesofindia.com/olan-recipe/,5.5,1125,1162,2.321,0.26,2017-07-25T20:04:37,2017-07-25T20:04:37,2019-08-16T23:08:26,recipe - water - white - olan - coconut - pumpkin - add - cowpeas - cup - curry - ash - gourd - kerala,olan recipe | kerala olan curry recipe | olan recipe with white pumpkin,"olan recipe with step by step photos - olan is a delicious curry made with white pumpkin (ash gourd), cowpeas (red lobia or chawli) and coconut milk."
url1208,https://www.vegrecipesofindia.com/omapodi-recipe/,9.2,1908,1952,2.099,0.26,2017-10-14T20:12:51,2017-10-14T20:12:51,2019-08-16T23:08:22,recipe - water - powder - sev - ajwain - add - oil - spoon - plain - dough - omapodi,"omapodi recipe, how to make omapodi recipe | plain sev",omapodi recipe with step by step pics. omapodi is a delicious and crispy south indian snack of sev laced with the aroma and flavor of ajwain or carom seeds
url1209,https://www.vegrecipesofindia.com/onam-recipes-onam-sadya-recipes/,6.2,1318,1322,2.214,0.189,2017-09-02T20:51:09,2017-09-02T20:51:09,2019-09-11T18:59:24,recipe - dal - recipes - 27 - coconut - collection - sadya - sambar - curry - dish - onam - payasam - kerala,onam recipes | collection of 27 onam sadya recipes | kerala onam sadya,"onam sadya recipes - collection of 27 recipes that can be made for onam sadya. in malayalam language sadya means a banquet. it is basically a vegetarian feast that is served during festivals, religious occasions and weddings."
url1210,https://www.vegrecipesofindia.com/one-pot-pasta-recipe/,7.2,1485,1518,1.912,0.26,2017-12-21T20:05:39,2017-12-21T20:05:39,2019-08-16T23:08:17,pot - recipe - powder - pasta - medium - veggies - cup - veg - add - chopped - pan - till,one pot pasta recipe | one pan pasta | veg one pot pasta,one pot pasta recipe with step by step pics. making pasta in one pan is an easy method and takes less time as compared to cooking pasta in the traditional method. this one pot pasta recipe is not only vegetarian but also vegan.
url1211,https://www.vegrecipesofindia.com/onion-chutney-recipe/,2.8,1193,590,3.304,0.159,2016-07-31T21:28:07,2016-07-31T21:28:07,2019-09-22T20:33:38,recipe - red - onions - add - chutney - low - onion - chilies - dosa - saute - flame - vengaya,"onion chutney recipe, how to make onion chutney | vengaya chutney","onion chutney recipe for idli and dosa. this onion chutney has complex flavors - the slight tartness of the tamarind, the smokiness of the red chilies, the slight pungent flavor of garlic, the sweetness of the onions and the earthy flavor of the lentils."
url1212,https://www.vegrecipesofindia.com/onion-pakoda-recipe/,2.5,991,535,3.395,0.027,2016-06-28T20:53:14,2016-06-28T20:53:14,2019-11-09T22:27:36,recipe - batter - hot - style - pakoda - add - chutney - indian - cup - onion - fritters - crisp - south,south indian style crisp onion pakoda,south indian style onion fritters recipe with step by step photos. fried crisp onion fritters made south indian style. these onion fritters are crisp and crunchy and taste too good with coconut chutney.
url1213,https://www.vegrecipesofindia.com/onion-pakoras-making-onion-pakorasfritters/,5.9,1766,1256,10.301,0.164,2009-08-03T08:16:00,2009-08-03T08:16:00,2019-09-20T20:26:30,recipe - batter - onions - pakora - add - fried - oil - onion - fritters - crisp - pakoda,"onion pakoda recipe, how to make onion pakoda | onion pakora","onion pakoda recipe with step by step photos and video. onion pakora are a popular and yummy indian street food. it is one snack that is easy to prepare and tastes good too. onion pakodas are very much in demand during rainy season or during winters, as their combo with hot ginger tea taste too good."
url1214,https://www.vegrecipesofindia.com/onion-paratha-recipe/,2.5,1025,532,6.814,0.008,2013-01-27T22:40:16,2013-01-27T22:40:16,2019-11-16T00:42:50,parathas - sprinkle - onions - roll - oil - wheat - onion - paratha - fry - recipes,Onion Paratha,Onion Paratha Recipe with step by step photos. Onion Paratha are delicious whole wheat flatbread stuffed with onions and a few spices.
url1215,https://www.vegrecipesofindia.com/onion-raita-recipe-pyaaz-ka-raita/,3.2,675,672,5.471,0.26,2014-06-01T01:22:30,2014-06-01T01:22:30,2019-08-16T23:09:06,recipe - powder - teaspoon - coriander - pyaaz - leaves - add - raita - chopped - onion - ka - mint,"onion raita recipe, how to make onion raita | pyaaz ka raita recipe","onion raita recipe with step by step photos. simple, quick and cooling onion raita recipe for summers. easy and quick pyaaz ka raita recipe."
url1216,https://www.vegrecipesofindia.com/onion-rava-dosa-recipe-dosa-recipes/,5.3,1099,1121,5.57,0.26,2014-04-26T23:57:20,2014-04-26T23:57:20,2019-08-16T23:09:07,recipe - batter - water - leaves - flour - add - oil - onion - dosa - hotel - rava - style,"onion rava dosa recipe, hotel style onion rava dosa recipe",onion rava dosa recipe with step by step photos. learn how to make crisp onion rava dosa at home. hotel style instant rava dosa recipe.
url1217,https://www.vegrecipesofindia.com/onion-tomato-chutney-recipe/,4.0,849,857,5.707,0.26,2014-03-07T23:01:09,2014-03-07T23:01:09,2019-08-16T23:09:08,recipe - red - tomato - easy - add - chutney - oil - onion - tomatoes - tamarind - till,onion tomato chutney | easy tomato onion chutney,"onion tomato chutney recipe with step by step photos. learn how to make onion tomato chutney recipe for idli, dosa and medu vada. easy onion tomato chutney."
url1218,https://www.vegrecipesofindia.com/onion-tomato-raita/,1.5,609,311,6.548,0.025,2013-05-04T23:22:34,2013-05-04T23:22:34,2019-11-10T20:29:24,recipe - tomato - coriander - leaves - finely - add - raita - chopped - onion - chili - mint,onion tomato raita recipe,onion tomato raita recipe with step by step photos. onion tomato raita is one of the easiest and the most commonly made indian raita recipe.
url1219,https://www.vegrecipesofindia.com/onion-tomato-uthappam/,4.7,975,986,9.534,0.26,2010-05-10T18:34:39,2010-05-10T18:34:39,2019-08-16T23:09:32,recipe - batter - cooked - tomato - onion - dosa - uttapams - masala - dosas - uttapam,"onion tomato uttapam recipe, how to make onion tomato uttapam","onion tomato uttapam recipe. uttapams are popular south indian breakfast snack. uttapams are healthy as well as easy to make. like dosas, uttapams also are served with coconut chutney and sambar."
url1220,https://www.vegrecipesofindia.com/onion-uttapam-recipe/,8.7,1787,1844,2.863,0.26,2017-01-08T19:35:16,2017-01-08T19:35:16,2019-08-16T23:08:31,recipe - batter - water - dal - onions - rice - cup - add - onion - urad - uttapam,"onion uttapam recipe, how to make onion uttapam",onion uttapam recipe with stepwise photos. popular uttapam variety with onions. with idli or dosa batter you can easily prepare onion uttapams
url1221,https://www.vegrecipesofindia.com/orange-juice-in-mixer-blender/,3.5,736,732,4.732,0.26,2015-02-26T13:25:41,2015-02-26T13:25:41,2019-08-16T23:08:59,recipe - juice - strainer - mixer - segments - oranges - spoon - pan - orange - sugar - blender,how to make orange juice in mixer or blender | juice recipes,orange juice made with the help of a mixer or blender. orange juice can be served as it is or you can use this orange juice to make mocktails or desserts. orange juice should be consumed as soon as possible.
url1222,https://www.vegrecipesofindia.com/orange-kheer-recipe-orange-kheer/,3.0,634,633,7.849,0.26,2012-01-15T23:46:42,2012-01-15T23:46:42,2019-08-16T23:09:27,recipe - milk - refrigerator - oranges - quantity - sweet - orange - ml - kheer - recipes,"orange kheer recipe, how to make orange kheer | kheer recipes",orange kheer recipe with step by step photos. easy orange kheer recipe. I have adapted the orange kheer recipe from a pocket size veg cookbook.
url1223,https://www.vegrecipesofindia.com/orange-squash-recipe/,6.8,1412,1449,5.819,0.26,2014-01-25T21:52:00,2014-01-25T21:52:00,2019-08-16T23:09:09,recipe - stir - juice - step - drink - squash - add - oranges - solution - orange - sugar,"orange squash recipe, how to make orange squash | orange drink","orange squash recipe with step by step photos. this orange squash recipe is for all those folks like me, who prefer to make prepare everything from scratch and are a DIY person. this is a really good orange squash. its much better than the store brought ones."
url1224,https://www.vegrecipesofindia.com/overnight-oats-recipe-oats-recipes/,3.1,955,664,3.466,0.156,2016-06-02T22:00:59,2016-06-02T22:00:59,2019-09-23T20:38:21,recipe - water - cooking - milk - seeds - quick - add - overnight - oats - fruits,"overnight oats recipe, how to make overnight oats recipe",overnight oats recipe with step by step photos. you can use quick cooking oats or even rolled oats. i make with both. a no cook recipe.
url1225,https://www.vegrecipesofindia.com/paal-payasam-recipe-rice-payasam-recipe/,5.8,1212,1226,4.132,0.26,2015-10-03T19:18:17,2015-10-03T19:18:17,2019-08-16T23:08:51,recipe - stir - milk - rice - add - paal - cooked - grains - sugar - payasam - till,paal payasam recipe | rice payasam recipe | how to make paal payasam,"paal payasam recipe with step by step photos. sweet, creamy south indian kheer or payasam made with rice and milk. paal payasam can be served hot or cold as a sweet or an after meal dessert."
url1226,https://www.vegrecipesofindia.com/paan-gulkand-drink/,2.4,844,507,6.504,0.26,2013-05-20T19:56:40,2013-05-20T19:56:40,2019-08-16T23:09:17,recipe - drink - cooling - leaves - gulkand - betel - used - shots - sharbat - paan - taste,"paan shots recipe, how to make paan shots recipe | paan sharbat recipe",paan shots recipe - this paan sharbat drink is super cooling and refreshing summer drink made from paan or betel leaves. not to forget its healthy too. the drink tastes similar to falooda. the drink has a faint green color with the myriad paan flavors coupled with rose fragrance & flavors.
url1227,https://www.vegrecipesofindia.com/pakora-recipe-basic-pakora-recipe/,1.0,581,216,5.953,0.26,2013-12-07T20:38:05,2013-12-07T20:38:05,2019-08-16T23:09:10,recipe - recipes - spinach - vegetables - pakora - basic - pakoras - flour - shredded - served - used - pakoda,pakora recipe | pakoda recipe | how to make pakora recipe | pakora recipes,"pakora recipe - this is a simple, easy and basic recipe to make pakoras. no vegetables are used in this recipe but only basic ingredients. a basic pakora recipe which can be adapted to make pakoras where finely chopped or shredded vegetables like cabbage, zucchini, spinach or methi can be added."
url1228,https://www.vegrecipesofindia.com/pakora-recipes-pakoda-recipes/,8.7,1885,1844,6.274,0.26,2013-08-12T00:26:52,2013-08-12T00:26:52,2019-08-16T22:53:44,recipe - snack - recipes - popular - 42 - pakora - pakoras - green - fried - indian - bajji - fritters - crisp - pakoda,pakora recipes | 42 pakoda recipes | bajji recipes | indian fritters recipes,"collection of 42 yummy pakora recipes - pakora or pakoda or bajji are indian fritters made with gram flour (besan). pakoras are fried, crisp snacks made with veggies. each state of india have their own variation in making pakoras, so the recipes do differ and so does the flavor and taste."
url1229,https://www.vegrecipesofindia.com/palak-biryani-easy-biryani-recipe/,5.9,1203,1255,6.542,0.26,2013-05-06T22:41:55,2013-05-06T22:41:55,2019-08-16T23:09:17,recipe - powder - teaspoon - spinach - biryani - easy - rice - green - add - palak - till,palak biryani recipe | easy biryani recipe with spinach | easy palak biryani,"palak biryani recipe with step by step photos. this is an easy and quick spinach biryani recipe unlike the regular biryanis. if you have spinach and want an easy as well as satisfying meal, then do make this green palak biryani."
url1230,https://www.vegrecipesofindia.com/palak-chaat-or-spinach-chaat/,5.9,1197,1246,6.51,0.26,2013-05-18T18:49:13,2013-05-18T18:49:13,2019-08-16T23:09:17,recipe - powder - pinch - spinach - pakora - chutney - fried - yogurt - chaat - palak - patta,palak chaat recipe | palak patta chaat recipe | spinach chaat,palak chaat recipe - this delicious palak chaat will make the kids reconsider their attitude towards palak.
url1231,https://www.vegrecipesofindia.com/palak-chole-recipe-palak-chole/,5.6,1144,1191,6.26,0.26,2013-08-17T18:15:25,2013-08-17T18:15:25,2019-08-16T22:53:44,recipe - chana - teaspoon - powder - spinach - delicious - chole - add - chickpeas - indian - curry - palak - north - till - style,"palak chole recipe, north indian style delicious chana palak curry recipe",palak chole recipe with step by step photos. north indian style delicious curry made with spinach & chana (white chickpeas). chana palak recipe.
url1232,https://www.vegrecipesofindia.com/palak-corn-recipe-spinach-corn-curry/,6.8,1380,1441,5.8,0.26,2014-02-01T21:08:28,2014-02-01T21:08:28,2019-08-16T22:53:32,recipe - water - corn - spinach - ½ - add - curry - paste - palak - masala - till,palak corn recipe | corn palak recipe | palak corn curry,"palak corn recipe with step by step photos - this delicious corn palak curry is a variation of palak paneer. lightly spiced, smooth, creamy & nutritious curry. the recipe can also be made for kids who are usually not fond of spinach. instead of sweet corn, regular corn or even fresh green peas can be added."
url1233,https://www.vegrecipesofindia.com/palak-dal-spinach-dal/,2.9,1038,622,7.797,0.164,2012-02-03T21:11:41,2012-02-03T21:11:41,2019-09-20T20:22:38,recipe - dal - spinach - onions - mix - add - chopped - palak - garlic - taste,dal palak recipe | palak dal recipe | how to make dal palak,dal palak recipe with video and step by step photos. this delicious spinach dal recipe is a very simple and easy one and won't take much of your time. also this dal palak recipe is made without onion and garlic.
url1234,https://www.vegrecipesofindia.com/palak-khichdi-recipe-palak-recipes/,6.0,1213,1271,5.847,0.26,2014-01-15T22:28:06,2014-01-15T22:28:06,2019-08-16T22:53:33,recipe - water - spinach - rice - add - chopped - khichdi - saute - palak - till,"palak khichdi recipe, how to make palak khichdi","palak khichdi recipe with step by step photos. a one pot meal of mung lentils and rice khichdi with spinach (palak) and peanuts . easy to prepare as well as healthy and light on the stomach. in this palak khichdi, the addition of spinach and peanuts gives a lot of nutrition boost to the otherwise healthy khichdi."
url1235,https://www.vegrecipesofindia.com/palak-kofta-recipe/,12.1,2455,2564,1.775,0.26,2018-02-09T19:37:00,2018-02-09T19:37:00,2019-08-16T23:08:14,recipe - teaspoon - spinach - mix - add - gravy - chopped - paneer - palak - koftas - kofta,"palak kofta recipe, how to make palak kofta | spinach kofta recipe","palak kofta recipe with step by step pics. paneer palak kofta gravy has crispy soft paneer stuffed koftas dunked in a creamy onion-tomato gravy. this palak kofta recipe has many textures and flavors. the umaminess of spinach, the softness of paneer in the koftas blend very well with the lightly sweet and tangy tomato onion gravy."
url1236,https://www.vegrecipesofindia.com/palak-mushroom-spinach-mushroom/,7.2,1479,1534,6.307,0.26,2013-07-31T00:46:15,2013-07-31T00:46:15,2019-08-16T23:09:15,recipe - water - spinach - mushroom - leaves - finely - add - chopped - tsp - palak,"palak mushroom recipe, how to make palak mushroom | spinach mushroom","palak mushroom recipe with step by step photos. easy, healthy and delicious spinach mushroom curry. combo of mushroom and palak goes well."
url1237,https://www.vegrecipesofindia.com/palak-pakora-recipe-kuttu-palak-pakora/,1.0,533,217,6.11,0.26,2013-10-11T17:50:08,2013-10-11T17:50:08,2019-08-16T23:09:12,recipe - ke - navratri - spinach - pakora - pakoras - flour - fasting - used - vrat - palak - atta - ka - pakoda,vrat ke palak pakora recipe | palak pakoda recipe for fasting,"palak pakoras or spinach fritters that can be made during navratri fasting. in our home, we use spinach during navratri fasting or on fasting days."
url1238,https://www.vegrecipesofindia.com/palak-pakora-spinach-pakora/,2.2,1056,476,7.54,0.164,2012-05-07T22:11:04,2012-05-07T22:11:04,2019-09-20T20:28:17,recipe - powder - water - spinach - pakora - pakoras - add - chutney - tsp - palak - pakoda,"palak pakoda recipe, how to make palak pakoda | palak pakora recipe","palak pakoda recipe with step by step photos - crisp and tasty deep fried spinach fritters recipe. nothing beats the combination of some garma garam pakoras with some hot tea. these palak pakoda can be baked too if you don't want to fry them, with all the goodness of the spinach, sesame seeds and of course chickpea flour."
url1239,https://www.vegrecipesofindia.com/palak-paneer-bhurji-recipe/,5.6,1154,1196,3.241,0.26,2016-08-23T23:27:12,2016-08-23T23:27:12,2019-08-16T23:08:39,recipe - spinach - medium - bhurji - add - chopped - tomatoes - paneer - palak - saute - till,"paneer palak bhurji recipe, how to make palak bhurji recipe",paneer palak bhurji recipe with step by step photos. healthy variation to regular paneer bhurji recipe. you can also make wraps with bhurji.
url1240,https://www.vegrecipesofindia.com/palak-paneer-kathi-rolls-recipe/,10.1,2151,2133,3.025,0.26,2016-11-10T23:03:47,2016-11-10T23:03:47,2019-08-16T23:08:34,recipe - water - teaspoon - spinach - roll - easy - ½ - add - roti - kathi - chopped - paneer - healthy - palak - till - rolls,healthy paneer palak roll recipe | easy and healthy palak paneer kathi rolls,healthy palak paneer kathi rolls recipe with stepwise photos. tasty palak paneer wraps. delicious palak paneer bhurji stuffed in a roti wrap.
url1241,https://www.vegrecipesofindia.com/palak-paneer-recipe-no-onion-no-garlic/,6.4,1301,1348,2.641,0.26,2017-03-30T19:55:37,2017-03-30T19:55:37,2019-08-16T23:08:29,recipe - water - teaspoon - spinach - ¼ - ½ - add - onion - paneer - palak - garlic,"(no onion no garlic) palak paneer recipe, palak paneer without onion garlic","palak paneer recipe with step by step photos - tasty palak paneer recipe made without onion and garlic. even without onion and garlic, this palak paneer tastes good."
url1242,https://www.vegrecipesofindia.com/palak-paneer-restaurant-style-recipe/,5.0,1999,1054,4.268,0.019,2015-08-14T21:16:43,2015-08-14T21:16:43,2019-11-12T11:50:44,stir - water - spinach - style - leaves - ½ - add - prepare - pan - paneer - palak - tsp - restaurant,how to prepare restaurant style palak paneer,restaurant style palak paneer recipe made easy with step by step photos. delicious palak paneer recipe from a popular dhaba in mumbai suburbs. this is one of the best palak paneer recipe with restaurant style delicious taste that you can easily make at home.
url1243,https://www.vegrecipesofindia.com/palak-paneer/,6.0,2168,1263,6.499,0.019,2013-05-22T18:03:09,2013-05-22T18:03:09,2019-11-12T11:37:22,stir - water - recipe - spinach - leaves - add - making - paneer - palak - recipes,Palak Paneer,Palak Paneer Recipe with video and stepwise photos. This delicious palak paneer recipe is my mom's version of making this dish. she has been making this recipe for years now. it has become a favorite with all of us.
url1244,https://www.vegrecipesofindia.com/palak-paratha-spinach-paratha/,3.1,1132,648,6.397,0.008,2013-06-28T14:30:50,2013-06-28T14:30:50,2019-11-16T00:37:31,water - parathas - spinach - ghee - oil - serve - palak - paratha - dough - ka,Palak Paratha,Palak Paratha Recipe with step by step photos. Palak ka paratha is an unleavened indian flatbread made with spinach and whole wheat flour.
url1245,https://www.vegrecipesofindia.com/palak-pulao-recipe-spinach-pulao/,3.0,1199,627,3.868,0.167,2016-01-07T01:16:01,2016-01-07T01:16:01,2019-09-19T19:51:30,recipe - water - spinach - veggies - rice - green - add - leaves - palak - recipes,palak rice recipe | spinach rice recipe | palak pulao recipe | palak rice recipes,"palak rice recipe with step by step photos - easy, healthy and tasty spinach rice recipe. in this palak rice recipe, you can add your choice of mixed veggies too. in fact even fresh green peas and potatoes go very well. spinach with all its health benefits makes a good combo with veggies, lentils and cereals."
url1246,https://www.vegrecipesofindia.com/palak-puri-recipe/,6.5,1336,1381,1.551,0.26,2018-05-02T19:19:00,2018-05-02T19:19:00,2019-08-16T23:08:12,recipe - water - hot - cups - poori - leaves - oil - palak - dough - puri,palak puri recipe | palak poori recipe | how to make palak puri,palak puri recipe with step by step pics. a delicious variation of poori made with palak or spinach. these palak poori have a beautiful green color and look good. making palak puri is very easy. i use the same method for making palak poori like that of palak paratha recipe.
url1247,https://www.vegrecipesofindia.com/palak-raita-vegan-palak-raita/,3.6,737,764,6.6,0.26,2013-04-15T17:55:57,2013-04-15T17:55:57,2019-08-16T23:09:18,recipe - powder - teaspoon - spinach - rice - add - raita - prepare - chopped - palak - pulao,"palak raita recipe, how to prepare palak raita | spinach raita",palak raita recipe or spinach raita recipe with step by step photos. an easy raita to make with fresh spinach. serve palak raita as side accompaniments with a dal rice or roti sabzi or biryani or pulao.
url1248,https://www.vegrecipesofindia.com/palak-recipes-indian-palak-recipes/,5.4,1185,1142,5.973,0.26,2013-11-30T22:24:52,2013-11-30T22:24:52,2019-08-16T22:53:36,recipe - spinach - saag - easy - chapathi - indian - 34 - dish - curry - onion - paneer - palak - recipes,palak recipes | 34 spinach recipes indian | easy palak recipes for chapathi,"indian spinach recipes - collection of 34 delicious palak recipes like palak paneer, aloo palak, palak soup, restaurant style palak paneer. do make it a point to include palak regularly in your diet. its one of the healthiest greens. some kids don't like palak. for kids who don't like palak, you can add it in various recipes"
