URL,RECIPE_TITLE,RECIPE_AUTHOR,RECIPE_DATE,RECIPE_FEATURED_IMAGE,RECIPE_FILENAME,RECIPE_DESCRIPTION
"http://localhost:1313/salty-sweet-whole-wheat-onion-crackers-video-recipe/","Salty-Sweet Whole Wheat Onion Crackers Recipe","Anupama Paliwal","2018-12-02 11:48:25","/wp-content/uploads/2015/12/recipes-Salty-Sweet-Whole-Wheat-Onion-Crackers-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181202-2015-12-02-salty-sweet-whole-wheat-onion-crackers-video-recipe.md","These Salty-Sweet Whole Wheat Onion Crackers are deeply crispy and crunchy. They are somethings you will simply be unwilling to resist. For these crackers I added sugar, but just a little bit. The little sweetness from sugar beautifully compliments the savoury flavour."
"http://localhost:1313/no-bake-oats-and-chia-energy-balls-video-recipe/","No-Bake Oats and Chia Energy Balls Recipe Video | Energy Bites","Anupama Paliwal","2018-05-04 11:48:32","/wp-content/uploads/2017/01/recipes-NO-Bake-Oats-And-Chia-Energy-Balls-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180504-2018-05-04-no-bake-oats-and-chia-energy-balls-video-recipe.md","Learn to make No-Bake Oats and Chia Energy Balls Recipe — Energy Bites with step by step video tutorial. These balls are loaded with oats, shredded coconut, chia seeds, vanilla, honey, peanut butter, white chocolate, dark chocolate, and flax seeds."
"http://localhost:1313/chocoalte-souffle-video/","Chocolate Souffle | Video","Anupama Paliwal","2019-02-12 15:30:06","/wp-content/uploads/2016/02/recipes-Chocoalte-Souffle-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190212-2016-02-12-chocoalte-souffle-video.md","Chocolate Soufflé — an awesome Valentine's Day dessert that's sure to impress your loved one. These dark chocolate soufflés are a perfect finishing touch to dinner parties or a quiet romantic dinner."
"http://localhost:1313/mung-bean-pita-burger-with-caramelized-oranges-and-mango-chutney/","Mung Bean Pita Burger With Caramelized Oranges And Mango Chutney","Anupama Paliwal","2018-05-29 16:37:51","/wp-content/uploads/2015/05/recipe-mung-bean-pita-burger-with-grilled-oranges-and-mango-chutney-anupama-paliwal-my-ginger-garlic-kitchen-FI1.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180529-2015-05-29-mung-bean-pita-burger-with-caramelized-oranges-and-mango-chutney.md","Mung Bean Pita Burger With Caramelized Oranges And Mango Chutney is made with green gram. This is a cheese free burger, and also this packed with lots of fruits and veggies."
"http://localhost:1313/strawberry-kiwi-sparkling-cooler-video/","Strawberry Kiwi Sparkling Cooler | Video","Anupama Paliwal","2018-05-27 12:32:58","/wp-content/uploads/2016/05/recipes-Strawberry-Kiwi-Sparkling-Cooler-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180527-2016-05-27-strawberry-kiwi-sparkling-cooler-video.md","The flavors of the strawberry and kiwi are really the ones you cannot beat — so much freshness and a solid kick of sweetness. And the most awesome part is that it really is just strawberry soda/seltzer water, no sugar only honey. Plus, all the fruity goodness."
"http://localhost:1313/super-moist-mini-chocolate-beet-cake-muffins/","Super Moist Mini Chocolate Beet Cake + Muffins","Anupama Paliwal","2018-08-21 17:54:49","/wp-content/uploads/2015/08/recipe-Mini-Chocolate-Beet-Cake-and-Muffins-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180821-2015-08-21-super-moist-mini-chocolate-beet-cake-muffins.md","Super Moist Mini Chocolate Beet Cake + Muffins. I personally think that addition of a little coffee to a chocolate cake brings out all the flavors. The awesome thing that makes this recipe shine is coffee."
"http://localhost:1313/cheesy-garlic-pizza-sticks-figs-mayo-dip-video/","Cheesy Garlic Pizza Sticks With Figs Mayo Dip | Video","Anupama Paliwal","2019-03-31 11:40:13","/wp-content/uploads/2016/03/recipes-cheesy-garlic-pizza-sticks-with-figs-mayo-dip-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190331-2016-03-31-cheesy-garlic-pizza-sticks-figs-mayo-dip-video.md","Garlic, cheese, pizza, figs + mayo dip – the perfect marriage. These yummy, cheesy, garlicky sticks of goodness are made from the ready made basic pizza base. They are the perfect compliment for your dear beer or a glass of Italian red wine. I also made figs mayo sauce to dip them in. The combination of garlic pizza sticks and figs mayo dip is divine."
"http://localhost:1313/baked-mushroom-spinach-kofta-curry-recipestory/","Baked Mushroom Spinach Kofta Curry (RECIPE + STORY)","Anupama Paliwal","2018-06-17 09:16:33","/wp-content/uploads/2015/06/recipe-baked-mushroom-spinach-kofta-curry-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180617-2015-06-17-baked-mushroom-spinach-kofta-curry-recipestory.md","This Baked Mushroom Spinach Kofta Curry recipe tastes like it is straight out of a restaurant. The kofta in this recipe is all about green spinach, mushrooms, boiled and mashed potatoes as balls which are baked first and and dipped in a classic tomato rich creamy sauce."
"http://localhost:1313/apple-cinnamon-brownie-with-caramel-drizzle/","Apple Cinnamon Brownie with Caramel Drizzle","Anupama Paliwal","2018-09-25 17:33:52","/wp-content/uploads/2015/09/recipe-apple-cinnamon-brownie-with-caramel-drizzle-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180925-2015-09-25-apple-cinnamon-brownie-with-caramel-drizzle.md","Apple Cinnamon Brownie with Caramel Drizzle. This is super simple yet exotic. Simple flavors and simple ingredients. Apples, cinnamon, cardamom, butter, almond, some nutmeg, caramel."
"http://localhost:1313/strawberry-cheesecake-dip-for-fruits-and-snacks/","Strawberry Cheesecake Dip For Fruits and Snacks","Anupama Paliwal","2018-06-24 06:47:23","/wp-content/uploads/2015/06/recipe-strawberry-cheesecake-dip-for-fruits-and-snacks-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180624-2015-06-24-strawberry-cheesecake-dip-for-fruits-and-snacks.md","Strawberry Cheesecake Dip For Fruits and Snacks. This dip is creamy with just the right amount of strawberry, whip cream, and sugar. The cream cheese gives it that slight cheesy tangy flavor like cheesecake. Imagine dipping your favorite snack in cold, sweet fruity dip, and a plus of guilt free eating when you know it is healthier. So I present to you a good healthy skinny fruit dip that you can totally feel good about eating."
"http://localhost:1313/potato-paneer-stuffed-roasted-red-cabbage-cones-with-sriracha-sauce/","Potato Paneer Stuffed Roasted Red Cabbage Cones with Sriracha Sauce","Anupama Paliwal","2018-09-02 18:05:56","/wp-content/uploads/2015/09/recipe-Poato-Panner-Stuffed-Roaste-Red-Cabbage-Cones-with-Sriracha-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180902-2015-09-02-potato-paneer-stuffed-roasted-red-cabbage-cones-with-sriracha-sauce.md","Potato Paneer Stuffed Roasted Red Cabbage Cones with Sriracha Sauce. They are gluten free too. And if you omit paneer they are VEGAN too. Clearly, I love paneer so my version of this dish was not VEGAN."
"http://localhost:1313/vegan-coconut-blueberry-ice-cream/","Vegan Coconut  Blueberry Ice-Cream","Anupama Paliwal","2018-07-17 10:00:29","/wp-content/uploads/2015/07/recipe-no-churn-vegan-coconut-blubeberry-icecream-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180717-2015-07-17-vegan-coconut-blueberry-ice-cream.md","This Vegan Coconut Blueberry Ice Cream is so creamy and classic. And you don’t need an ice cream maker to create it. Blueberries are gently swirled into a coconut whip cream base, which creates a colorful dessert that tastes as delectable as the coconut and blueberries themselves. You would only need one scoop of this fruity dessert after an evening meal, and you can simply call it a day! Nothing can beat that refreshing feeling."
"http://localhost:1313/cardamom-scented-moong-dal-tadka-tempered-yellow-lentils-soup/","Cardamom Scented Moong Dal Tadka Recipe – Tempered Yellow Lentils Soup","Anupama Paliwal","2019-02-03 23:36:26","/wp-content/uploads/2015/09/recipe-Cardamom-Scented-Moong-Dal-Tadka-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190203-2018-02-03-cardamom-scented-moong-dal-tadka-tempered-yellow-lentils-soup.md","Cardamom Scented Moong Dal Tadka - Tempered Yellow Lentils Soup Recipe with step by step photos. One of the best parts about this recipe is how quick and easy it is to make. Just a handful of simple ingredients, a pressure cooker, and a pan and gluten-free, vegan dal is ready. Perfect for busy weeknights."
"http://localhost:1313/roti-jala-net-lacy-pancakes-video/","Roti Jala | Net Lacy Pancakes [Video]","Anupama Paliwal","2019-02-28 13:18:17","/wp-content/uploads/2016/02/recipes-roti-jala-anupama-paliwal-my-ginger-garlic-kitchen-FI-1.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190228-2016-02-29-roti-jala-net-lacy-pancakes-video.md","Roti Jala Recipe aka net or lacy pancakes means net bread which is translated from the Malay word “jala”. These lacy crepes are usually eaten for breakfast or afternoon tea snack."
"http://localhost:1313/spiced-pumpkin-pie-video/","Spiced Pumpkin Pie Recipe","Anupama Paliwal","2018-10-12 12:15:11","/wp-content/uploads/2015/10/recipes-Spiced-Pumpkin-Pie-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181012-2015-10-12-spiced-pumpkin-pie-video.md","Spiced Pumpkin Pie Recipe is a super easy delicious pie. The filling is made from pumpkin puree, eggs, condensed milk a little salt, and spice mix."
"http://localhost:1313/braided-strawberry-cream-cheese-pastry-video/","Braided Strawberry Cream Cheese Pastry | Video","Anupama Paliwal","2018-05-19 12:01:06","/wp-content/uploads/2016/05/recipes-Braided-Strawberry-Cream-Cheese-Pastry-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180519-2016-05-19-braided-strawberry-cream-cheese-pastry-video.md","This Braided Strawberry Cream Cheese Pastry is a such a stunning, delicious and the simplest thing that you can make. A strawberry cream cheese filling wrapped in puff pastry with appealing slits allowing its sweet and delicious center to peak through. It&#039;s just the perfect way to pack the fresh strawberries."
"http://localhost:1313/watermelon-orange-salsa-summer-bites/","Watermelon Salsa Recipe | Watermelon Orange Salsa Summer Bites","Anupama Paliwal","2019-04-15 17:31:10","/wp-content/uploads/2015/06/recipe-watermelon-orange-salsa-bites-anupama-paliwal-my-ginger-garlic-kitchen-1.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190415-2018-04-30-watermelon-orange-salsa-summer-bites.md","Learn to make Watermelon Salsa Recipe | Watermelon Orange Salsa Summer Bites — It’s super simple, cool and refreshing with a nice little spicy kick. You just need a sweet, ripe, pink, juicy watermelon — and the salsa would taste amazingly delicious."
"http://localhost:1313/perfect-vegetarian-pizza-video-recipe-how-to-make-pizza-dough-from-scratch/","Perfect Vegetarian Pizza | How to Make Pizza Dough from Scratch | Video Recipe","Anupama Paliwal","2019-04-24 16:34:59","/wp-content/uploads/2017/04/02-recipe-of-Perfect-vegetarian-pizza-by-anupama-paliwal-1.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190424-2017-04-24-perfect-vegetarian-pizza-video-recipe-how-to-make-pizza-dough-from-scratch.md","Perfect Vegetarian Pizza Recipe is a gastronome tour-de-force. And it is simple to prepare at home. Making this traditional Italian pizza dough is super easy, fun and stress busting."
"http://localhost:1313/pumpkin-muesli-chocolate-bread-video-recipe/","Pumpkin Muesli Chocolate Bread | Video Recipe","Anupama Paliwal","2018-10-26 06:21:13","/wp-content/uploads/2016/10/recipes-Pumpkin-Muesli-Chocolate-Bread-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181026-2018-10-26-pumpkin-muesli-chocolate-bread-video-recipe.md","This Pumpkin Muesli Chocolate Bread has brown sugar, pumpkin, muesli, and chocolate. It is swirled with a layer of chocolate and a layer of muesli and some sprinkle of brown sugar. I did not drizzle it with any sauce. If you like sweet stuff then feel free to drizzle it with chocolate ganache. Also, if you like melting gooey chocolate in your bread, then eat it warm. Or if you think it’s too messy, then let it cool completely."
"http://localhost:1313/creamy-chocolate-vermicelli-pudding/","Creamy Chocolate Vermicelli Pudding","Anupama Paliwal","2018-08-14 08:50:49","/wp-content/uploads/2015/08/recipe-chocolate-vermicelli-kheer-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180814-2015-08-14-creamy-chocolate-vermicelli-pudding.md","This Creamy Chocolate Vermicelli Pudding is one of its kind. I mean just perfect. If you are looking at all that chocolate and cardamom and nuts and vermicelli in a one dish, this is it for you. It’s the perfect solution. The great part about the entire recipe is the fact that it is super quick, easy and ready in 25 minutes. It’s so easy to make."
"http://localhost:1313/3-bean-thick-dal-makhani/","3-Bean Thick Dal Makhani","Anupama Paliwal","2018-09-18 15:15:30","/wp-content/uploads/2015/09/recipe-3-Bean-Thick-Dal-Makhani-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180918-2015-09-18-3-bean-thick-dal-makhani.md","3-Bean Thick Dal Makhani is a tweaked version of authentic Dal Makhani. This is rich, classic, creamy, flavorful and spicy curry. The more you cook this dal on simmer, the more exotic flavours you will get in this dal. The key of making most flavorful makhani is slow cooking."
"http://localhost:1313/potato-roses-potato-gratins-video-recipe/","Potato Roses | Potato Gratins | Video Recipe","Anupama Paliwal","2019-02-09 15:34:43","/wp-content/uploads/2017/02/recipes-potato-roses-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190209-2017-02-09-potato-roses-potato-gratins-video-recipe.md","Potato Roses | Potato Gratins. What could be a better present for your loved one other than the mighty roses? Roses which are crafted with so much love and affection. These potato roses make a lovely dish for Valentine's Day dinner."
"http://localhost:1313/butternut-spaghetti-squash-pineapple-bean-boats-video-recipe/","Butternut Spaghetti Squash Pineapple Bean Boats | Video Recipe","Anupama Paliwal","2018-10-20 18:26:21","/wp-content/uploads/2016/10/recipes-Butternut-Spaghetti-Squash-Pineapple-Bean-Boats-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181020-2016-10-20-butternut-spaghetti-squash-pineapple-bean-boats-video-recipe.md","Butternut Spaghetti Squash Pineapple Bean Boats are Italian food with a delicious healthy twist. These are so autumn-ish, so delish and full of exotic Fall flavors. Plus, these are good for everyone because they are packed with everything you need in a meal. They are cheesy, saucy, and spicy, crunchy, and satisfying. This is really easy to make and is vegetarian and gluten-free too"
"http://localhost:1313/rose-flavored-vermicelli-pudding/","Rose Flavored Vermicelli Pudding | Seviyan Kheer","Anupama Paliwal","2018-09-15 14:31:12","/wp-content/uploads/2014/09/recipe-rose-flavoured-vermicelli-pudding-anupama-paliwal-my-ginger-garlic-kitchen-1.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180915-2015-09-15-rose-flavored-vermicelli-pudding.md","Rose Flavored Vermicelli Pudding aka 'seviyan kheer' is a very delicious and popular Indian dessert. This pudding is prepared with thin vermicelli milk, sugar, and rose water. I am using pre roasted fine vermicelli, which is easily available at any Indian grocery store."
"http://localhost:1313/chocolate-cheesecake-video-recipe/","Chocolate Cheesecake | Video Recipe","Anupama Paliwal","2018-12-21 15:50:25","/wp-content/uploads/2016/12/recipes-Chocolate-Cheesecake-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181221-2016-12-21-chocolate-cheesecake-video-recipe.md","Chocolate cheesecakes are best for this festive season. So for this chocolate cheesecake, I can say one thing — Season no bar, only chocolate is the limit! Chocolate in, chocolate out = Deliciousness."
"http://localhost:1313/apple-hand-pies-video-recipe/","Apple Hand Pies | Video Recipe","Anupama Paliwal","2018-09-26 15:24:32","/wp-content/uploads/2016/10/recipes-Apple-Hand-Pies-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180926-2017-09-26-apple-hand-pies-video-recipe.md","These apple hand pies are pretty easy and simple to make. Plus they taste awesome. Eating them is a sensual experience in itself, because they are buttery, flaky, crisp on the outside and luscious and sweet inside."
"http://localhost:1313/oats-orange-eggless-muffins-3-ways-video-recipe/","Oats Orange Eggless Muffins 3 Ways | Video Recipe","Anupama Paliwal","2018-07-07 12:10:49","/wp-content/uploads/2016/07/recipes-Oats-Orange-Eggless-Muffins-3-Ways-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180707-2016-07-07-oats-orange-eggless-muffins-3-ways-video-recipe.md","Oats Orange Eggless Muffins 3 Ways | These muffins are moist and delicious with a distinct orange flavour. Oats are healthy, so the muffins made using oats are an healthier option too. The addition of dried fig is a nice touch, as fig seeds add crunchy texture. They are perfect breakfast, brunch or even evening or late night snack."
"http://localhost:1313/roasted-beet-falafel-green-tahini-dip-video/","Roasted Beetroot Falafel Recipe With Green Tahini Dip | Beet Falafel Recipe For Lunch","Anupama Paliwal","2019-02-19 14:25:14","/wp-content/uploads/2016/04/recipes-Beet-Falafel-With-Green-Tahini-Dip-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190219-2018-02-19-roasted-beet-falafel-green-tahini-dip-video.md","Detailed Roasted Beetroot Falafel Recipe With Green Tahini Dip | Beet Falafel For Lunch Recipe with step by step video tutorial. These Roasted Beet Falafels are totally delicious and are packed with healthy goodness and full of classic Middle Eastern flavors."
"http://localhost:1313/potato-stuffed-bread-pakora-recipestory/","Potato Stuffed Bread Pakora Recipe | How To Make Bread Pakora | Bread Snack Recipe","Anupama Paliwal","2019-02-13 09:06:46","/wp-content/uploads/2015/06/recipe-potato-stuffed-bread-pakora-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190213-2018-02-25-potato-stuffed-bread-pakora-recipestory.md","Potato Stuffed Bread Pakora Recipe | How To Make Bread Pakora. Bread Pakora is a very popular and beloved street food of Northern India. You can call them the appetizer, brunch, or tea-time snack or sometimes even breakfast. Easy to make, and so damn delicious, spicy, crispy, and deep fried snack."
"http://localhost:1313/broccoli-beet-crispy-fingers-broccoli-beet-croquettes-video-recipe/","Broccoli Beet Crispy Fingers / Croquettes | Video Recipe","Anupama Paliwal","2018-11-16 16:14:43","/wp-content/uploads/2016/11/recipes-Broccoli-Beet-Crispy-Fingers-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181116-2016-11-16-broccoli-beet-crispy-fingers-broccoli-beet-croquettes-video-recipe.md","Broccoli Beet Crispy Fingers | Broccoli Beet Croquettes are vegan snacks and can also be made gluten-free. These fingers are the best way to sneak up the vegetables in your child’s diet. And they also make a great finger food for any party or get-together."
"http://localhost:1313/banana-berry-choco-coffee-smoothie-video-recipe/","Banana-Berry Choco-Coffee Smoothie | Video Recipe","Anupama Paliwal","2018-12-07 11:35:22","/wp-content/uploads/2015/12/recipes-Banana-Berry-Choco-Coffee-Smoothie-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181207-2015-12-07-banana-berry-choco-coffee-smoothie-video-recipe.md","Banana-Berry Choco-Coffee Smoothie is just so simple yet so festive. And I must say it has got all the flavors of Christmas. It has the sweetness of banana, tang of berries (strawberry+raspberry). Distinct flavor of coffee, and the right amount of chocolate powder to shine that flavor."
"http://localhost:1313/peanut-butter-chocolate-banana-sandwich/","Peanut Butter Chocolate Banana Sandwich | Video Recipe","Anupama Paliwal","2019-01-04 21:30:01","/wp-content/uploads/2017/01/recipes-peanut-butter-banana-chocolate-sandwich-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190104-2017-01-04-peanut-butter-chocolate-banana-sandwich.md","This makes a sweet and salty breakfast. This sandwich is also great for lunchbox or picnic. It tastes wonderful with a glass of milk or hot chocolate."
"http://localhost:1313/mushroom-kale-stuffed-paratha-video-recipe/","Mushroom Kale Stuffed Paratha | Video Recipe","Anupama Paliwal","2018-12-04 10:12:17","/wp-content/uploads/2015/12/recipes-Mushroom-Kale-Stuffed-Paratha-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181204-2015-12-04-mushroom-kale-stuffed-paratha-video-recipe.md","Mushroom Kale Stuffed Paratha is an Indian flatbread stuffed with spiced potatoes with kale and mushroom, garlic and lots of raisins. If you love mushroom + spices and aroma, then you will surely love these."
"http://localhost:1313/jeera-aloo-quesadilla-video-recipe/","Jeera Aloo Quesadilla | Video Recipe","Anupama Paliwal","2019-01-05 06:21:17","/wp-content/uploads/2017/01/recipes-Jeera-Aloo-Quesadilla-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190105-2018-01-05-jeera-aloo-quesadilla-video-recipe.md","Jeera Aloo Quesadilla is one of such dishes which can be prepared in a jiffy. And it is cheesy, spicy and tastes absolutely delish. The cumin seeds and spices coat the boiled potato pieces so nicely and give them a marvelous texture and flavor."
"http://localhost:1313/4-ingredients-strawberry-cake-shake-video/","4-Ingredient Strawberry Cake Shake | Video","Anupama Paliwal","2018-04-28 12:16:10","/wp-content/uploads/2016/04/recipes-Strawberry-Cake-Shake-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180428-2016-04-28-4-ingredients-strawberry-cake-shake-video.md","This ridiculously creamy and delicious 4 - Ingredients Strawberry Cake Shake is the best milkshake ever! You will love all of the textures in this milkshake. There’s the creaminess of the ice cream, which is mixed with the soft cake. Fluffy whipped cream and silky chocolate sauce + caramel sauce to add more layers of flavor, and they are completely necessary."
"http://localhost:1313/khoya-puffs-cutting-edge-gujia/","Khoya Puffs - Cutting Edge Gujia","Anupama Paliwal","2019-03-02 15:45:23","/wp-content/uploads/2015/03/recipe-khoya-puffs-cutting-edge-gujhiya-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190302-2015-03-02-khoya-puffs-cutting-edge-gujia.md","Khoya Puffs - Cutting Edge Gujia Khoya Puffs are a newest modified version of very famous Indian sweet Gujia. You can call these Cutting Edge Gujia!"
"http://localhost:1313/chocolate-lassi-egg-cups-for-easter/","Chocolate Lassi Egg Cups For Easter","Anupama Paliwal","2019-03-29 11:51:51","/wp-content/uploads/2015/04/recipe-chocolate-lassi-egg-cups-anupama-paliwal-my-ginger-garlic-kitchen-FII.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190329-2018-03-30-chocolate-lassi-egg-cups-for-easter.md","Learn to make Chocolate Lassi Egg Cups For Easter with step-by-step photos. These tiny egg cups are filled with chocolate lassi, topped with some whipped cream and cocoa powder. It’s a kind of chocolate egg, you see. To celebrate Easter, I made these adorable little chocolate lassi egg cups. It has eggshells, Nutella, your favorite chocolate, creamy yogurt, ground cardamom, ground cinnamon, maple syrup, and whole milk."
"http://localhost:1313/classic-black-eyed-pea-curry-in-pepper-onion-gravy/","Classic Black Eyed Peas Curry in Pepper Onion Gravy","Anupama Paliwal","2018-05-16 14:59:52","/wp-content/uploads/2015/05/recipe-Black-Eyed-Pea-Curry-in-Pepper-Onion-Gravy-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180516-2015-05-16-classic-black-eyed-pea-curry-in-pepper-onion-gravy.md","Classic Black Eyed Pea Curry in Pepper Onion Gravy is is easy and simple, super quick and no fuss. It has beans. It has vegetables. It has spices. So in a way, this is healthy, cozy and indulging."
"http://localhost:1313/pepper-corn-arugula-pizza-with-sun-dried-tomatoes-and-mayonnaise-pepper-drizzle/","Pepper Corn Arugula Pizza with Sun-Dried Tomatoes and Mayonnaise Pepper Drizzle","Anupama Paliwal","2018-10-25 23:58:53","/wp-content/uploads/2015/08/recipe-Pepper-Corn-Arugula-Pizza-with-Sun-Dried-Tomatoes-and-Mayonnasie-Pepper-Drizzle-anupama-paliwal-my-ginger-garlic-kitchen-FI1.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181025-2017-10-25-pepper-corn-arugula-pizza-with-sun-dried-tomatoes-and-mayonnaise-pepper-drizzle.md","Pepper Corn Arugula Pizza with Sun-Dried Tomatoes and Mayonnaise Pepper Drizzle’. Does that sound intriguing to you? This would made make a classic and flavorful pizza for a Friday Pizza Night. Plus, making this from scratch is super easy."
